DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person with two children earning 67% of the average earning,2021,44169.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 100% of the average earning,2018,80942.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 100% of the average earning,2019,79893.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 100% of the average earning,2020,81843.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 100% of the average earning,2021,82920.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 125% of the average earning,2018,131025.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 125% of the average earning,2019,124805.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 125% of the average earning,2020,125520.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 125% of the average earning,2021,128041.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 167% of the average earning,2018,236535.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 167% of the average earning,2019,231294.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 167% of the average earning,2020,231454.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 167% of the average earning,2021,237105.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 50% of the average earning,2018,29797.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 50% of the average earning,2019,28675.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 50% of the average earning,2020,29434.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 50% of the average earning,2021,27008.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 67% of the average earning,2018,46227.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 67% of the average earning,2019,44973.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 67% of the average earning,2020,46071.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 67% of the average earning,2021,44169.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 80% of the average earning,2018,58746.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 80% of the average earning,2019,57391.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 80% of the average earning,2020,58844.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person without children earning 80% of the average earning,2021,57884.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,One-earner couple with two children earning 100% of the average earning,2018,650195.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,One-earner couple with two children earning 100% of the average earning,2019,661655.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,One-earner couple with two children earning 100% of the average earning,2020,673633.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,One-earner couple with two children earning 100% of the average earning,2021,689521.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, both earning 100% of the average earning",2018,1238390.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, both earning 100% of the average earning",2019,1259710.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, both earning 100% of the average earning",2020,1283666.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, both earning 100% of the average earning",2021,1315442.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2018,844298.77,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2019,859012.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2020,874943.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2021,907647.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,1044285.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,1062352.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,1082354.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,1108887.94,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple without children, both earning 100% of the average earning",2018,1176390.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple without children, both earning 100% of the average earning",2019,1196110.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple without children, both earning 100% of the average earning",2020,1220066.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple without children, both earning 100% of the average earning",2021,1251842.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,782298.77,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,795412.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,811343.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,844047.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person with two children earning 67% of the average earning,2018,456090.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person with two children earning 67% of the average earning,2019,464297.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person with two children earning 67% of the average earning,2020,472321.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person with two children earning 67% of the average earning,2021,482966.91,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 100% of the average earning,2018,588195.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 100% of the average earning,2019,598055.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 100% of the average earning,2020,610033.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 100% of the average earning,2021,625921.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 125% of the average earning,2018,735243.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 125% of the average earning,2019,747569.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 125% of the average earning,2020,762541.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 125% of the average earning,2021,782402.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 167% of the average earning,2018,982285.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 167% of the average earning,2019,998752.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 167% of the average earning,2020,1018754.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 167% of the average earning,2021,1045288.91,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 50% of the average earning,2018,294097.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 50% of the average earning,2019,299027.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 50% of the average earning,2020,305016.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 50% of the average earning,2021,312960.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 67% of the average earning,2018,394090.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 67% of the average earning,2019,400697.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 67% of the average earning,2020,408721.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 67% of the average earning,2021,419366.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 80% of the average earning,2018,470555.19,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 80% of the average earning,2019,478443.59,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 80% of the average earning,2020,488025.81,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Total,Single person without children earning 80% of the average earning,2021,500736.81,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,One-earner couple with two children earning 100% of the average earning,2018,2415.59,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,One-earner couple with two children earning 100% of the average earning,2019,2438.33,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,One-earner couple with two children earning 100% of the average earning,2020,2429.3,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,One-earner couple with two children earning 100% of the average earning,2021,2435.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, both earning 100% of the average earning",2018,2415.59,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, both earning 100% of the average earning",2019,2438.33,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, both earning 100% of the average earning",2020,2429.3,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, both earning 100% of the average earning",2021,2435.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2018,2415.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2019,2432.55,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2020,2459.02,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2021,2459.02,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,2415.59,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,2438.33,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,2429.3,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,2435.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple without children, both earning 100% of the average earning",2018,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple without children, both earning 100% of the average earning",2019,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple without children, both earning 100% of the average earning",2020,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple without children, both earning 100% of the average earning",2021,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person with two children earning 67% of the average earning,2018,2415.59,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person with two children earning 67% of the average earning,2019,2438.33,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person with two children earning 67% of the average earning,2020,2429.3,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person with two children earning 67% of the average earning,2021,2435.42,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 100% of the average earning,2018,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 100% of the average earning,2019,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 100% of the average earning,2020,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 100% of the average earning,2021,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 125% of the average earning,2018,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 125% of the average earning,2019,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 125% of the average earning,2020,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 125% of the average earning,2021,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 167% of the average earning,2018,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 167% of the average earning,2019,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 167% of the average earning,2020,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 167% of the average earning,2021,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 50% of the average earning,2018,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 50% of the average earning,2019,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 50% of the average earning,2020,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 50% of the average earning,2021,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 67% of the average earning,2018,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 67% of the average earning,2019,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 67% of the average earning,2020,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 67% of the average earning,2021,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 80% of the average earning,2018,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 80% of the average earning,2019,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 80% of the average earning,2020,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Family allowances,Single person without children earning 80% of the average earning,2021,0.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,One-earner couple with two children earning 100% of the average earning,2018,34875.6,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,One-earner couple with two children earning 100% of the average earning,2019,34893.61,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,One-earner couple with two children earning 100% of the average earning,2020,35460.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,One-earner couple with two children earning 100% of the average earning,2021,36475.84,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, both earning 100% of the average earning",2018,69751.19,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, both earning 100% of the average earning",2019,69787.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, both earning 100% of the average earning",2020,70921.15,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, both earning 100% of the average earning",2021,72951.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2018,46386.35,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2019,46298.45,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2020,47739.51,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2021,49663.82,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,58242.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,58272.33,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,59219.16,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,60914.65,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple without children, both earning 100% of the average earning",2018,69751.19,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple without children, both earning 100% of the average earning",2019,69787.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple without children, both earning 100% of the average earning",2020,70921.15,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple without children, both earning 100% of the average earning",2021,72951.68,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,46386.35,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,46298.45,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,47739.51,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,49663.82,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person with two children earning 67% of the average earning,2018,23366.65,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person with two children earning 67% of the average earning,2019,23378.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person with two children earning 67% of the average earning,2020,23758.58,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person with two children earning 67% of the average earning,2021,24438.81,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 100% of the average earning,2018,34875.6,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 100% of the average earning,2019,34893.61,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 100% of the average earning,2020,35460.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 100% of the average earning,2021,36475.84,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 125% of the average earning,2018,43594.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 125% of the average earning,2019,43617.01,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 125% of the average earning,2020,44325.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 125% of the average earning,2021,45594.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 167% of the average earning,2018,58242.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 167% of the average earning,2019,58272.33,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 167% of the average earning,2020,59219.16,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 167% of the average earning,2021,60914.65,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 50% of the average earning,2018,17437.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 50% of the average earning,2019,17446.81,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 50% of the average earning,2020,17730.29,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 50% of the average earning,2021,18237.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 67% of the average earning,2018,23366.65,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 67% of the average earning,2019,23378.72,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,Purchasing Power Standard,Gross earning,Single person without children earning 67% of the average earning,2020,23758.58,,
